weibo_id,user_name,publish_time,cleaned_text,sentiment_label,sentiment_score
5247757545640374,SixSix于六六,Thu Dec 25 16:23:10 +0800 2025,吃点好的吧,消极,0.453323632478714
5247757545640374,独来独往的大脸猫,Thu Dec 25 15:06:48 +0800 2025,转发微博,消极,0.44481372833251953
5247731653149636,极目新闻,Thu Dec 25 13:34:09 +0800 2025,这位西贝创始人说，自己连续40天靠吃安眠药入睡，每天有“处理不完的事”，憋了一肚子的心里话。,消极,0.4682108163833618
5247731653149636,极目新闻,Thu Dec 25 13:34:16 +0800 2025,近四十年的创业过程里，贾国龙从未遇上如此汹涌的舆情。采访过程中，他很在意自己的动作和神态会不会被恶意模仿，更在意网络人身攻击。,积极,0.4236006736755371
5247731653149636,极目新闻,Thu Dec 25 13:34:22 +0800 2025,西贝预制菜风波100天后贾国龙现状,积极,0.45447465777397156
5247731653149636,极目新闻,Thu Dec 25 13:34:29 +0800 2025,预制菜风波后贾国龙靠吃安眠药入睡,积极,0.4792262315750122
5247731653149636,对此我也只能呵呵了,Thu Dec 25 14:35:27 +0800 2025,太心疼了，为了让他睡个好觉，以后都不吃西贝了,消极,0.49183782935142517
5247731653149636,Ly2048,Thu Dec 25 14:33:19 +0800 2025,赚麻了，怎么可能睡不着觉,消极,0.46394145488739014
5247731653149636,飞雪连天白鹿原,Thu Dec 25 14:23:46 +0800 2025,这一条假老板得给你们几十万吧？,消极,0.49600306153297424
5247731653149636,篮球没有兜,Thu Dec 25 14:43:19 +0800 2025,还不消停，老板又把自己抬上来了,消极,0.5104877948760986
5247731653149636,钢镚的娘,Thu Dec 25 14:46:12 +0800 2025,卖什么惨啊，之前已经赚得盆满钵满了,消极,0.471316397190094
5247731653149636,粉红恶魔派大星er,Thu Dec 25 14:45:05 +0800 2025,不是宁可生意不做也要硬刚到底吗,消极,0.5172823071479797
5247731653149636,用户7718395503,Thu Dec 25 14:42:50 +0800 2025,又开始营销了,消极,0.4766714870929718
5247731653149636,半生轻狂半生醉,Thu Dec 25 14:50:12 +0800 2025,我也吃安眠药睡觉，每天也工作到深夜，但只是个普通的牛马，是不是更惨呢,消极,0.466739684343338
5247731653149636,Suliti_,Thu Dec 25 14:44:39 +0800 2025,黑心钱挣得太多了当然睡不着,消极,0.4248211979866028
5247731653149636,阿荒不慌张,Thu Dec 25 14:50:55 +0800 2025,哪个大聪明又给他出的公关策略,消极,0.5658586621284485
5247731653149636,往前点小风,Thu Dec 25 14:46:36 +0800 2025,直到现在他还没意识到自己真正错在哪里,消极,0.4756825268268585
5247731653149636,wanmei99,Thu Dec 25 14:44:21 +0800 2025,开始卖惨了,消极,0.46828508377075195
5247731653149636,Alaaaan,Thu Dec 25 14:44:36 +0800 2025,他最应该感谢的不是老罗，而是公关公司，收着一流公关的公关费，出着四流的主意！,消极,0.44585880637168884
5247731653149636,MyLoveStarfishshell,Thu Dec 25 14:58:53 +0800 2025,到现在他依然不明白，本质上还是自己的问题。,消极,0.46223899722099304
5247731653149636,噶玛妙智·禅,Thu Dec 25 14:43:44 +0800 2025,向钱认错,消极,0.4364330470561981
5247731653149636,wangtingkong,Thu Dec 25 14:41:28 +0800 2025,又是南方周末，每次都有它,积极,0.42872142791748047
5248380611858727,沈北大白兔,Sat Dec 27 19:43:05 +0800 2025,预制！判刑！,消极,0.44695723056793213
5248380611858727,艺术与科学的认识,Sat Dec 27 10:03:02 +0800 2025,太赞同了！这个人刚开始硬刚时，那副嘴脸是多么的趾高气昂一脸不屑啊,消极,0.5350292325019836
5248380611858727,迷人的兔姐,Sat Dec 27 09:29:52 +0800 2025,不知道你想得到什么产品？人均百来块西贝是什么很贵的餐厅？ 可以确定的是你去外面的饭馆食材和卫生大多数不会比西贝好。,消极,0.4602527916431427
5248380611858727,搞笑王009,Sat Dec 27 17:30:00 +0800 2025,商场里全是预制菜那不是常识吗？,消极,0.5338625311851501
5248380611858727,千江水和月,Sat Dec 27 09:27:10 +0800 2025,这精神纳粹鸟克兰应该去投奔牠的精神母国鸟克兰，求纳粹赏饭吃,消极,0.5245051980018616
5248433776757269,上游新闻,Sat Dec 27 12:39:40 +0800 2025,贾国龙的40天失眠，是给所有餐饮企业的一记警钟，任何试图用话术蒙蔽公众、用强硬态度压制质疑的做法，最终都将反噬自身，用真诚和透明重新获取消费者的信任，才是让企业掌舵人安心入睡的良方。,消极,0.46202439069747925
5248433776757269,上游新闻,Sat Dec 27 12:39:31 +0800 2025,从“硬刚”到“认错”，贾国龙的态度转变值得肯定，但更关键的是如何将“敬畏消费者”从口号转化为行动。真正的解药，不在于事后道歉多么诚恳，而在于企业能否重新建立起让消费者放心的口碑。,消极,0.43042951822280884
5248433776757269,上游新闻,Sat Dec 27 12:38:55 +0800 2025,贾国龙的“失眠”，本质上是品牌信任崩塌后的焦虑。他提到的三个错误，表面看是应对的失当，实则是企业在面对消费者质疑时的傲慢与错位。,消极,0.45450130105018616
5248433776757269,上游新闻,Sat Dec 27 12:38:45 +0800 2025,贾国龙称当初犯了三个错误，“第一个错误是选择正面硬刚，说我宁愿不做生意，也要辨明是非，一定要起诉罗永浩；第二个错误是开放厨房；第三个错误是我在一个微信群聊里发言，回应同行关心，用了不妥的说法。归根结底，都是因为冲动。还有一个更大的错误，是我长期忽视了顾客的声音。”,积极,0.43180108070373535
5248433776757269,上游新闻,Sat Dec 27 12:38:33 +0800 2025,近日，贾国龙首次回应西贝预制菜风波。贾国龙表示，这次风波对西贝影响比以往所有的经营危机量级都要大，自己连续40天靠吃安眠药入睡，每天有“处理不完的事”，憋了一肚子的心里话。,积极,0.46164995431900024
5248433776757269,小豆子子子子08256,Sat Dec 27 12:31:41 +0800 2025,确实西贝之前还觉得多好吃的,消极,0.4732433259487152
5248433776757269,小豆子子子子08256,Sat Dec 27 12:31:29 +0800 2025,以后现炒就是现炒吧,消极,0.47778502106666565
5248433776757269,小豆子子子子08256,Sat Dec 27 12:29:39 +0800 2025,确实用心诚信经营比什么都好,消极,0.4619741439819336
5248433776757269,山城小妞199908,Sat Dec 27 12:26:47 +0800 2025,经过这件事老贾还是用心经营吧。,消极,0.4418318569660187
5248433776757269,山城小妞199908,Sat Dec 27 12:26:17 +0800 2025,价格也不算便宜,消极,0.40180155634880066
5248433776757269,山城小妞199908,Sat Dec 27 12:26:09 +0800 2025,确实如果是预制菜没啥。但是不要打着现炒来包装预制菜,消极,0.46642962098121643
5248433776757269,波呐呐的香蕉,Sat Dec 27 12:46:38 +0800 2025,因为很多预制菜还是小朋友要入口的,消极,0.5035290122032166
5248433776757269,波呐呐的香蕉,Sat Dec 27 12:46:20 +0800 2025,确实太让人觉得还是应该用心吧,消极,0.4841880202293396
5248433776757269,晓卷ots,Sat Dec 27 12:43:24 +0800 2025,敬畏消费者不能只是一句口号,消极,0.5178983211517334
5248433776757269,晓卷ots,Sat Dec 27 12:43:20 +0800 2025,贾国龙失眠敬畏消费者才是解药 对头,消极,0.5126378536224365
5247737916031167,yugolou,Thu Dec 25 13:49:02 +0800 2025,他应该是没能力理解自己这次到底错哪了。,消极,0.44903135299682617
5247737916031167,康康的魔法口袋,Thu Dec 25 13:59:47 +0800 2025,通过这次采访让我也知道了，出口欧盟的国际标准是很高很高的标准，我们国内能吃到这么高标准的食物应该要跪谢大老板慈悲,消极,0.5295414924621582
5247737916031167,Crabaggio,Thu Dec 25 14:07:07 +0800 2025,他还是没理解……顾客想吃新鲜现做的，隔夜都不想，别说冷冻两个月的蔬菜了,消极,0.5108816623687744
5247737916031167,超级大西瓜al,Thu Dec 25 14:02:21 +0800 2025,编好词了,消极,0.5106561183929443
5247737916031167,天眼看世界2025,Thu Dec 25 15:57:42 +0800 2025,别人吃新鲜的西兰花5块，我这极速锁鲜两年的，而且还是纯无公害的，我卖50，别人要的是我这的质量好！,消极,0.47890979051589966
5247737916031167,开庭啦梁律师,Thu Dec 25 20:32:29 +0800 2025,核心还是我只是公关做错了，我的产品质量没错 我没有卖预制菜只是我理解的预制菜和大众理解预制菜概念不同,消极,0.44934919476509094
5247737916031167,Wait1ngForLove,Thu Dec 25 13:51:34 +0800 2025,那怎么还不起诉罗永浩？,消极,0.49879205226898193
5247737916031167,财富大侦探007,Thu Dec 25 14:05:30 +0800 2025,日本这边从中国进口的保质期一两年的冷冻菜冷冻肉满大街都是，外面的餐饮店也基本是用这些贾国龙首次回应西贝预制菜风波,积极,0.42410075664520264
5247737916031167,股市晴雨表Y,Thu Dec 25 16:38:04 +0800 2025,西兰花存的越久越贵，因为要交冷冻费,消极,0.47180840373039246
5247737916031167,银河系二级摸鱼运动员,Thu Dec 25 14:06:43 +0800 2025,到现在也没觉得自己产品有问题啊,消极,0.48520469665527344
5247737916031167,二品带剪子护卫,Thu Dec 25 16:45:44 +0800 2025,两个月了，还没想明白,消极,0.477367103099823
5247737916031167,莫名其妙之天,Thu Dec 25 14:10:35 +0800 2025,西贝不咋样,消极,0.4264589250087738
5247737916031167,光锥之外9890,Thu Dec 25 19:26:49 +0800 2025,几个月了，他还不知道自己的问题是什么！,消极,0.4871240258216858
5247737916031167,东羽山,Thu Dec 25 17:07:52 +0800 2025,主要问题是难吃+贵+强调自己不是预制菜，如果这三点不是同时满足也不会引起那么大的风波。,消极,0.47090840339660645
5247737916031167,阮荆天,Thu Dec 25 14:35:36 +0800 2025,还在自掘坟墓,消极,0.41379156708717346
5247737916031167,股市晴雨表Y,Thu Dec 25 16:39:20 +0800 2025,贾老板西兰花执行的是欧盟三文鱼标准，我劝你们能理解他的苦心,消极,0.4819876253604889
5247737916031167,tnk-587,Thu Dec 25 16:52:50 +0800 2025,消费降级，新生代，餐饮迭代，这些是大势，西贝作古了，不是解释与否的问题，它是上一个时代的品牌了。,消极,0.4397062063217163
5247737916031167,阴霾与梦魇,Thu Dec 25 20:02:03 +0800 2025,他甚至不知道错在哪里……,积极,0.4169154465198517
5247737916031167,老关啊老关,Thu Dec 25 19:29:18 +0800 2025,他还是不知道自己错在哪了,消极,0.507110595703125
5247737916031167,背叛电影,Thu Dec 25 16:51:49 +0800 2025,很明显，老登还是没明白自己错在哪里了,消极,0.4900207817554474
5248456609499648,G7H8,Sat Dec 27 15:20:59 +0800 2025,西贝洗白帖,消极,0.4234783351421356
5248394100475660,思考_未来,Sat Dec 27 09:27:07 +0800 2025,这才是讲科学讲事实讲道理的科普精神,消极,0.5035767555236816
5248394100475660,散落在风中,Sat Dec 27 09:17:37 +0800 2025,一股子ai味道感觉不像是奥哥自己写的,消极,0.4104378819465637
5248394100475660,jupy2,Sat Dec 27 18:09:05 +0800 2025,一点都不提防腐剂，这才是大家痛恨预制菜的关键,消极,0.5060874223709106
5248394100475660,羽田共,Sat Dec 27 09:35:29 +0800 2025,西兰花这个我不认可，有机西兰花又不是必须要冷冻，羊肉因为季节问题只能冷冻可以理解，但是对追求新鲜口感的人群来说，新鲜现杀比羊肉的品种好更重要，如果我是西贝老板，舆论一出来当时就直接用双盲测试，一份冷冻食材，一份新鲜食材，完全一样的加工方式，让消费者选那个好吃,消极,0.4375435709953308
5248394100475660,二次元飞酱,Sat Dec 27 09:19:17 +0800 2025,《那你多吃》,积极,0.3896610736846924
5248394100475660,郑在想____,Sat Dec 27 09:56:30 +0800 2025,有的选的话我选新鲜的吃！,消极,0.4501725137233734
5248394100475660,拉西瓦2002,Sat Dec 27 10:53:41 +0800 2025,新鲜的比冰冻的好吃，去西北就吃当场宰杀的羊羔，水煮…… 新鲜的收新鲜的价格，冰冻的收冰冻价格.把冰冻的说成新鲜的就是欺诈。,消极,0.49304091930389404
5248394100475660,艺术与科学的认识,Sat Dec 27 09:45:44 +0800 2025,20多元一个的馒头！！！,消极,0.4967377483844757
5248394100475660,清晨的沙土,Sat Dec 27 09:23:04 +0800 2025,餐饮不应该标准化。标准化的餐饮，那玩意儿叫食堂。,消极,0.4583740830421448
5248394100475660,用户7923008634,Sat Dec 27 11:04:44 +0800 2025,西贝不能吃，那%99的都不能吃了。去西贝后厨看看对比很多餐饮就知道西贝卫生方面没的说,消极,0.457526832818985
5248394100475660,烤中猪,Sat Dec 27 10:37:57 +0800 2025,单纯觉得不好吃，跟是否低油、低盐、低糖、低辣的风格无关。很久之前吃过一次就不再去了。,消极,0.4253654479980469
5248394100475660,威士忌斯基,Sat Dec 27 11:36:31 +0800 2025,前两天又外卖吃了一顿西贝烤串，好吃,消极,0.4214273691177368
5248394100475660,边崖1850,Sat Dec 27 09:58:48 +0800 2025,只是西贝在自家的宣传上出了问题，说是现炒的，给人有很大的心理落差。我其实更相信标准的工业化，当然这工业化的标准必须严格把控。,消极,0.4671214520931244
5248394100475660,隔壁小非,Sat Dec 27 12:54:57 +0800 2025,罗永浩是个网络黑社会，我依然不改对他的判断,消极,0.460752010345459
5248394100475660,海水纹鱼,Sat Dec 27 09:41:36 +0800 2025,说这么多，活这么久，都没说实话！他死在虚假宣传上！,消极,0.5393978953361511
5248394100475660,王小东,Sat Dec 27 13:37:02 +0800 2025,我喜欢吃的一些西贝菜，比过去便宜多了，这一闹，我还成了受益者了,消极,0.44807130098342896
5248394100475660,一坨阳光,Sat Dec 27 10:41:50 +0800 2025,更感觉罗太君不是好东西了！,消极,0.47587040066719055
5248394100475660,影久的围脖,Sat Dec 27 09:33:14 +0800 2025,奥老师跟贾国龙一个思路就是我要教育消费者，真正的生意人一定要顺应消费者，消费者要什么我就做什么，而不是我认为什么是好的我就给你什么，西贝就算没有罗永浩事件营业额也是慢性下降的，罗永浩加速了这个过程而已，根本上是老贾的经营思路落伍了，希望后面能改变。,积极,0.48478785157203674
5248394100475660,寻线得风筝,Sat Dec 27 09:22:50 +0800 2025,西贝舆情爆发以后，在我们当地山东潍坊还没有门店，趁着去北京的机会，特地点了一份丰盛的西贝外卖，从主推的菜品，到饮料、酸奶与主食糕点，我觉得已经与我们当地小餐馆新鲜食材现炒现做没有区别，甚至口感口味略胜一筹。以至于后面在京基本都是西贝外卖，有时网上舆情与线下是两码事,积极,0.47064918279647827
5248394100475660,西西厮福,Sun Dec 28 14:56:19 +0800 2025,说得好，但西贝没有起到领军企业的作用，坚守科学底线，而是与民粹同流合污，踩添加剂和预制菜，遭到反噬，送句活该吧。希望能吸取教训，真正站到人民一边。,消极,0.47467517852783203
5247775333684769,twentysreen,Thu Dec 25 16:22:33 +0800 2025,降价就能解决的事非搞抽象,消极,0.5622872114181519
5247775333684769,俺师傅是个死人活人净刮风,Thu Dec 25 16:20:07 +0800 2025,其实冷冻西蓝花当然不能算预制菜，不然按照同样逻辑，冻肉也算预制菜，那要想不预制只能当场牵头牛过来现杀了...但是呢，就是说，“不要对抗公众认知”,消极,0.44673001766204834
5247775333684769,李大尉-DavidLee,Thu Dec 25 16:30:12 +0800 2025,你当初要是这么说，大家能接受的接受，不能接受的就拉倒，也不至于引起那么大风波。,消极,0.48667365312576294
5247775333684769,只是一个路过的吃瓜人士,Thu Dec 25 16:20:52 +0800 2025,除了性价比不高，其他没什么问题,消极,0.4462745785713196
5247775333684769,冇乜一四,Thu Dec 25 16:30:42 +0800 2025,主要是真的贵 并且难吃。唯一吃过一次 点了三个菜 没一个好吃的 剩了一桌子 他还好意思说不好吃可以给换。然后再也没去过,积极,0.43861424922943115
5247775333684769,lollap,Thu Dec 25 16:34:48 +0800 2025,风波发生前我一次没去过西贝，觉得有点贵。风波发生后，去过一次门店，点过十几次外卖。,消极,0.42761656641960144
5247775333684769,第qi棵树,Thu Dec 25 16:31:08 +0800 2025,我买不了跑车从来不说法拉利又贵空间又小。,消极,0.5326529741287231
5247775333684769,vcradio,Thu Dec 25 16:22:59 +0800 2025,贾国龙这样一个信息茧房状态尽显还自以为是的人，就不想去他的店,消极,0.4086690843105316
5247775333684769,被迫达成共识,Thu Dec 25 16:22:50 +0800 2025,最近去吃了一次，其实还真不贵，虽然味道中规中矩，但是小孩喜欢,消极,0.420354962348938
5247775333684769,丸子爱肉丸,Thu Dec 25 16:55:20 +0800 2025,我都想买他们家西兰花了,消极,0.4849449694156647
5247775333684769,好想知道名字到底可以取到多长呢,Thu Dec 25 16:19:23 +0800 2025,但是又贵又难吃也是真的,消极,0.4842180907726288
5247775333684769,京吃,Fri Dec 26 12:27:30 +0800 2025,西兰花具体讲师8.8元一斤，山东的，东西还是不错。,消极,0.43521708250045776
5247775333684769,花果茶de下午,Thu Dec 25 16:30:27 +0800 2025,头破血流最后得到宝贵经验就是：不要对抗公众认知。。。一声叹息,消极,0.4401259124279022
5247775333684769,油炸泡面Ky,Thu Dec 25 21:33:01 +0800 2025,西贝本来就是除了贵，没什么其他问题。说预制菜有原罪的，偏偏是吃外卖料理包预制菜最多的。,消极,0.45978257060050964
5247775333684769,朱朱嫚,Thu Dec 25 17:01:05 +0800 2025,那天在大兴机场饿了找吃的，毫不犹豫选了西贝,消极,0.45864439010620117
5247775333684769,英英xxsy,Thu Dec 25 16:52:25 +0800 2025,自讨没趣，还怪别人诋毁你。,消极,0.4989607632160187
5247775333684769,日常茶饭事乂,Fri Dec 26 12:51:03 +0800 2025,观察了一下，西贝确实有些中坚力量，这么大风波，仍然有一批固定消费者，基本都是父母，或老人带着孩子的，而且一看就是经常去的。另一个方面说明，也没有更好的选择,积极,0.4221719801425934
5247775333684769,__若ren生只如初见,Fri Dec 26 01:28:22 +0800 2025,还在试图对抗，煮熟的西兰花冷冻不是冷冻菜？,消极,0.5048151612281799
5247775333684769,雀蓝湾,Thu Dec 25 17:07:13 +0800 2025,早应该这样理智的回复公众的质疑,消极,0.4838631749153137
5247775333684769,蓝衣人lan,Thu Dec 25 16:47:48 +0800 2025,现在平价现做的店挺多的，我最近去吃了好多次,消极,0.44346684217453003
5247781210165460,茛雨,Thu Dec 25 16:41:09 +0800 2025,你还会在西贝用餐吗？,消极,0.4550493359565735
5247781210165460,茶兔厨,Thu Dec 25 17:20:20 +0800 2025,其实他已经赚得盆满钵满了,消极,0.4675387442111969
5247781210165460,茶兔厨,Thu Dec 25 17:28:33 +0800 2025,感觉也是没招了，所以出来了,消极,0.4890962839126587
5247781210165460,雾漫那山川,Thu Dec 25 17:04:18 +0800 2025,好喜欢看这个,消极,0.42449456453323364
5247781210165460,甜可捏捏,Thu Dec 25 17:21:36 +0800 2025,以后不吃了,消极,0.48674511909484863
5247781210165460,牧小虎,Thu Dec 25 17:54:30 +0800 2025,呵呵呵这种人，我就笑笑不说话,消极,0.46993008255958557
5247735268906544,李晋鹏Li,Thu Dec 25 14:51:41 +0800 2025,罗永浩也是顾客，要不要向他致歉?,消极,0.5020443201065063
5247735268906544,Xvecaps,Thu Dec 25 14:47:16 +0800 2025,贾老板错在用预制菜冒充现炒，而不是所谓的“硬刚”。从纯公关角度，发这篇稿也是蠢,消极,0.43866103887557983
5247735268906544,Marla围脖,Thu Dec 25 14:23:11 +0800 2025,孩子死你来奶了,消极,0.5171525478363037
5247735268906544,野童话一玩,Thu Dec 25 14:55:44 +0800 2025,给你委屈的,消极,0.5230801701545715
5247735268906544,欢乐爆笑,Thu Dec 25 13:37:42 +0800 2025,贾国龙的诚恳道歉，展现了企业应有的责任感。,消极,0.5021253228187561
5247735268906544,曾经的星海湾,Thu Dec 25 20:32:51 +0800 2025,二次公关 得多给钱,消极,0.5069981813430786
5247735268906544,宝之财经2017,Thu Dec 25 20:25:34 +0800 2025,花钱不少啊，到处是通稿,消极,0.453993022441864
5247735268906544,江左陆伯言,Thu Dec 25 13:38:08 +0800 2025,贵州茅台，五粮液，片仔癀,消极,0.4596928358078003
5247735268906544,汤海龙北京,Sat Dec 27 19:37:37 +0800 2025,不接受预制菜,消极,0.41046425700187683
5247735268906544,古枫残影,Fri Dec 26 17:28:00 +0800 2025,不需要道歉！接受现实就好了！第二个钟薛高！,消极,0.4070053696632385
5247735268906544,z航班是,Thu Dec 25 14:01:52 +0800 2025,这条微博充值了,消极,0.4818902015686035
5247735268906544,在红树林看攻略的松鼠,Thu Dec 25 14:10:02 +0800 2025,知错能改下次还敢,消极,0.5470664501190186
5247735268906544,约牛-张美琪顾问,Thu Dec 25 13:57:29 +0800 2025,6666,积极,0.35659506916999817
5247735268906544,刘周202303,Sat Dec 27 15:37:35 +0800 2025,怎么还没死透,消极,0.45755282044410706
5247735268906544,rick_back-on-line,Thu Dec 25 13:53:02 +0800 2025,要不要向老罗认错呢,消极,0.4664064943790436
5247735268906544,高高的山峰矗立在南天,Thu Dec 25 14:58:06 +0800 2025,贾老板太老实，你看看人家项立刚老师是如何点评罗永浩的！,消极,0.5138822793960571
5248400016541078,快速离开,Sat Dec 27 10:23:08 +0800 2025,工业化生产之后，应该是便宜，健康，卫生，好吃。但最多做了健康，卫生，还加了一堆情怀卖高价。所以没人为他说话。,消极,0.4730127155780792
5248400016541078,调光台灯,Sat Dec 27 10:13:28 +0800 2025,我做噩梦都不敢梦未来中国的肯德基麦当劳菜单旁加一个（预制），多大的全球笑话，永浩君张嘴就能呼吁还自我感觉是个正义使者，就因为他吃了一顿饭感觉不好吃！,消极,0.5413527488708496
5248400016541078,GeorgeChenSHA,Sat Dec 27 19:13:51 +0800 2025,写得太长了，其实就一句话：网民都是鲨臂//,消极,0.45373985171318054
5248400016541078,山上有一个庙,Sat Dec 27 10:00:54 +0800 2025,网络上煽动情绪是最高效快捷的手段，会有几个人真正去深入客观的研究这些呢？有人深入分析了，回头人家就给你扣个“智障、精神病”的帽子,消极,0.49272167682647705
5248400016541078,本雅明年表,Sat Dec 27 10:09:58 +0800 2025,骂西贝的大部分是没吃过的，全国没有西贝的城市占大多数，西贝就是发券他们都领不到，所以前一个月就说券一停就倒闭，这一个月就说都是托，跟他们有什么好说的，对对对，都是托，特意雇的小学生跟婴儿去排队,消极,0.477210134267807
5248400016541078,黑色苏打水_29245,Sat Dec 27 12:42:38 +0800 2025,连续点了两天的西贝，菜品稳定，干净卫生，外卖包装绝对是我点过所有外卖中最好的，没有之一。罗太君就的一句话，煽动民众情绪，舆论导向，缺德！真的就是：对企业一无所知自诩是企业家还碰瓷其他良心企业家。,消极,0.4811716079711914
5248400016541078,Bai-lu,Sat Dec 27 10:44:47 +0800 2025,西贝挺好的，就支持西贝，喜欢西贝，西贝的食品安全管控就是行业标杆！,消极,0.4380008578300476
5248400016541078,温州林焕坚,Sat Dec 27 13:47:33 +0800 2025,//,积极,0.38979071378707886
5248400016541078,末末敏,Sat Dec 27 21:55:05 +0800 2025,在这次风波之前我都不知道西贝这个企业，也不知道现在的食品保鲜技术已达到如此高度。,消极,0.4415712356567383
5248400016541078,雪里埋001,Sat Dec 27 13:35:32 +0800 2025,奥刀这篇一眼AI啊，太敷衍了,消极,0.4216867685317993
5248400016541078,叶个印儿,Sat Dec 27 12:44:37 +0800 2025,预制肯定是部分餐饮的趋势，但是西贝这种不是因为这个趋势的原因吧，直觉上是因为餐饮高端客户少了，压力让西贝这一层次的饭馆必须提高翻台率了，上菜快了，菜凉的就快吃的就快，当然这是我的直觉，你们从业者应该更清楚，但是对解决餐饮业高端客户减少的问题来说，还不够优雅吧，能合理存在下去吗,消极,0.41981348395347595
5248400016541078,乐此不疲哈,Sat Dec 27 11:42:19 +0800 2025,客户带娃来，一共五天，我带他们吃两顿西贝，主要怕吃别的，孩子不舒服，结果西贝闹风波，搞得我还挺尴尬,消极,0.4748356342315674
5248400016541078,DonGGuaNG69,Sat Dec 27 09:54:05 +0800 2025,这几年，衣食住行中，衣食倒退了，住不上不下，只有行突飞猛进！,消极,0.4666276276111603
5248400016541078,割完草就回家,Sat Dec 27 09:50:52 +0800 2025,以前吃不饱的日子，也是腊肉，腌制菜，风吹雨打的过日子,积极,0.4769462049007416
5248400016541078,刘壮365,Sun Dec 28 01:16:05 +0800 2025,是的，哈哈哈哈//,积极,0.3856654763221741
5248400016541078,辰昊2025,Sat Dec 27 11:25:54 +0800 2025,互联网就需要这类又专业又有逻辑的文章和写文章的人。//,消极,0.43342798948287964
